mtime,AK,AS,BE,CS,CT,CU,CY,DH,DJ,DK,DP,EZ,FJ,FP,FR,GL,GP,GT,GV,I,JT,JX,KO,KU,KW,KY,KZ,MR,N,NX,NZ,QS,QX,RS,SW
2021-11-12T02:20,5875326,6709535,6760605,7741860,9020405,7350215,6645585,5563941,7545116,5922110,8367583,8630737,7594097,6569161,7473699,8365787,7971847,6921282,7722713,7997865,7177171,8044411,8548653,7408676,8655096,7598946,7270846,7663565,7095148,9081039,7461794,8581119,7702404,8719676,7033606
2021-11-12T02:25,7477291,8748939,6408747,5879625,9313378,7385584,7942570,7199825,7746443,6976187,6132811,7486340,8223927,9832772,7675628,7035211,7276774,8019557,9392030,7594864,7171795,7766318,7215541,6657848,7505096,4473995,7397330,7250147,7718994,6723614,8538059,6533977,8988244,5973836,7936044
2021-11-12T02:30,7831618,6761336,7181103,8870188,7055610,7037168,7380707,8097720,7212946,7621897,7725653,6722742,5810722,6899983,6618883,7220472,8600463,7237897,7980903,7290267,7574011,6244954,5918986,6700880,6530953,7731848,8183106,8569652,5354350,6330716,5765395,7965408,6406968,8313844,8860186
2021-11-12T02:35,7964232,8507140,7579283,6824932,6918912,7689001,8991110,6807530,7899725,6919712,7825669,7069043,6982837,7715332,7424917,7800570,7852945,8810128,9953361,7058902,7605016,8937973,9961897,6687277,7175013,8862948,6133960,7710464,6959387,7378503,8763846,7717625,6381625,6551582,7016279
2021-11-12T02:40,6765560,6674277,6292667,7035201,8420138,7962324,6319136,6890854,6629235,6940930,7477269,7393574,7556573,6900769,7912518,9094092,7913639,7339798,7057456,7947851,7306305,6487271,7030905,5997563,6805261,8406216,8353343,6054218,6540031,7078142,7927724,6704415,7399471,8405344,7193005
2021-11-12T02:45,7038045,7101387,8076161,7438918,8499406,7157023,8379719,8395952,8315196,7330489,7000115,6839800,9012906,7101283,5855278,9017688,8375626,6683090,4898940,7206592,8620043,8372736,6511514,6053642,5726012,6326804,7528871,7224385,6851325,8525460,8474288,7307543,6998600,5754502,6785085
2021-11-12T02:50,5199731,6958321,7194226,7934866,7202948,7348925,8768837,7959197,6307672,8206282,8035367,6647820,7602609,7237428,7248379,7776579,7141466,6084522,9544235,7331669,6971035,6264251,6126666,6119497,8160634,7802973,7602703,6782464,7623829,8375279,7361044,7583286,7187893,8838071,8982111
2021-11-12T02:55,7322916,7898605,6627853,6748442,7850236,7227167,5845641,6774469,6721792,9267998,7921722,7692721,4895635,8076046,5845396,5983967,9853307,8743089,7765313,6445294,8645521,8814579,6606738,6882016,7820621,6835944,6803496,6580658,7276008,7503430,7784325,8545067,7896671,7700159,6792398
2021-11-12T03:00,7456726,6988115,7153965,7606597,8535176,8806663,8336744,7332175,7546940,7125078,8202031,8503994,7475057,4591912,8904770,7445928,3797133,7523143,8552397,6674499,7703424,7361252,7777028,7795532,5605209,6341088,7569825,6815022,6556610,9426932,5987038,7132066,6934172,7894022,7200249
2021-11-12T03:05,6022605,7291995,7125250,7169353,6294623,7637945,6908886,7748412,8265688,8523818,7134401,5519350,6029017,9114460,7239270,7696315,6510990,6408996,7788141,8851055,7129410,9434272,8151557,6818469,7772658,7323678,6072722,6471387,8066978,7634489,8144807,5897632,6681278,8884650,8020176
2021-11-12T03:10,6806829,5007287,6737426,7868295,9109411,7317560,7073094,7537727,6313072,8073298,4866074,8053676,5832396,6566196,7073868,9089711,6888256,5845059,8578905,8369491,7135860,9315474,5824359,6679065,6534033,5771893,7949531,7812490,5978693,8306153,6351873,7443170,7141670,8710307,6880828
2021-11-12T03:15,8389667,7614465,8136063,6565793,7246493,8855393,8194863,5045786,8268954,6298341,6792190,9737833,7604340,7381116,5551708,8125115,6104822,7620670,6738858,8498115,8785862,8407862,6999493,7111230,8948263,4650209,6434626,9141049,8641859,6217401,8868649,6495576,8095522,6928929,6232703
2021-11-12T03:20,8766436,5818714,5731457,7380523,8211031,7885934,7170935,7773710,7685357,7895248,7673773,7404243,7770182,7836361,6368130,7616945,6965248,6176406,7163744,7950861,7956330,7653070,7445353,8725871,7444578,8970651,6045200,8040409,6814159,5854679,7631389,7714085,7620730,5089394,6148039
2021-11-12T03:25,6226685,8530325,6213621,6372322,7694839,6280097,6934785,7738369,7840869,6915289,8309021,7018730,6917051,8866549,7238215,6965272,8774789,8258188,7299388,7341351,7307870,7821682,7641614,6814205,7426179,7678953,7765802,8157114,7442521,7299528,6956017,5929167,7551422,7248236,7697476
2021-11-12T03:30,8053253,6926780,5907286,8268763,7195653,7494232,6492414,5478765,7268642,9447394,6951328,9758660,8346217,7162151,7374953,7549566,7936995,6329012,5069078,9154145,6441603,7250237,8071677,8550668,6581247,7387404,7936757,7108965,7912006,6279634,6073959,7978202,5444393,7404122,6272223
2021-11-12T03:35,7877829,6897454,8839405,6717440,7136548,6595730,7705313,6066051,7427004,8505797,8205467,10280488,5725921,8422018,7092298,6861110,7593194,7427565,5962114,7910488,7594366,5783864,7784485,6603993,7418036,7261960,5915818,7312325,6836258,6512757,7772784,7498170,6577533,7777693,6630166
2021-11-12T03:40,6864162,8654003,8595242,5708493,7605173,8578808,7396162,6856643,6676016,8796602,7513266,6179819,5680625,9177118,5551490,9563139,5606810,6086794,6395802,7079414,6775334,6999497,6129954,6798063,5751822,8971765,7485976,7178333,7678725,8523027,6939129,8428143,8627574,7485447,7333843
2021-11-12T03:45,6095825,5506038,8409097,7252898,6677772,6665690,9199839,7447463,7877232,5700547,8887150,6873525,6560104,6498334,7736750,8218926,6973318,6460394,6057972,7289023,7954346,7848968,8041070,7051055,6386438,8862538,6305248,7392234,7650512,8972130,6667909,7463521,5151187,7798548,6574599
2021-11-12T03:50,7663620,8297526,8826349,6801129,6619099,5495886,6326114,5860513,6874889,5500331,8794602,7923301,7226602,4357642,7357935,6435485,7865320,7598428,7130655,8184007,7185630,7485748,8533690,8384175,8132899,5011638,8595409,6480860,7177896,7454271,8059421,8309063,8081563,8487823,9879938
2021-11-12T03:55,7084527,6652094,7353298,6190466,7117939,7090763,6728054,6427964,8430309,7083757,7599242,7420183,8443305,6516671,8412475,7861834,6212446,9058852,7291392,6488268,7853150,7107173,8837717,6960037,7751681,4946195,7615365,6080173,8998200,8975834,7281721,5927132,7754386,7312810,7103600
2021-11-12T04:00,7736370,9223397,8117529,5878498,6929175,8342209,7071170,6665577,7353658,7099504,6891101,6247327,7112549,7620626,8048096,6586120,8453290,7306394,7609227,7988613,7639896,7669544,7818356,8271856,8013614,7038543,7284176,7729425,8402030,6006426,8215297,7487245,6667691,7882260,7565754
2021-11-12T04:05,4973546,7276745,7057084,7105743,7464793,6484273,7840192,8473889,6532981,7598092,6087289,6916125,6588837,6254943,7705350,8050822,7143636,8453372,5758712,9006287,7516710,6838622,5462357,5738800,7765810,7835899,6793292,7439586,7989509,6548880,6266315,7317508,7108025,6329945,5830201
2021-11-12T04:10,8974806,5904205,7689532,7641942,8157200,5937143,6929509,5448281,8050988,6321191,7227051,7760510,6231944,6955728,8392759,6742750,6125458,7365860,7952683,7310880,6543081,7391350,8402379,7551624,6884020,6731056,5623193,6985670,7774846,6335634,8190383,8069238,8034552,8566286,7828050
2021-11-12T04:15,8450455,6952153,7030567,7724722,5971973,5880941,6604594,7977846,6337508,6742859,8028767,4922678,9521358,6868390,6456328,6085415,6121359,6034183,6619126,6297364,6486926,7752052,7027217,8463108,8042579,7908351,7085818,6488606,7024110,6896981,8396549,6046822,6588022,6709094,7592545
2021-11-12T04:20,6623382,6637495,7117604,8826803,5574128,8834088,8030610,8084580,7480688,8079856,6497052,8874038,6695201,6643375,7575050,8020193,4872330,10287821,6115784,6317932,8806558,7696115,6327651,6881201,8470440,8485623,7432088,7772700,8582712,7243298,5531380,7135309,6269242,8400356,7869138
2021-11-12T04:25,6430438,7593826,9190974,7268737,7345063,7390060,5668907,6968212,7463567,7731325,6251354,8397964,7372055,10385424,5415404,7149061,6171529,7132330,7586385,6866147,7149187,7569042,6837940,7262890,7252141,6434979,7037739,8604129,6741017,7913803,6522319,8122402,6210496,8325726,9140324
2021-11-12T04:30,8395687,6713488,7999044,6843563,6236133,7544825,5825777,9339509,6764875,7763319,7410963,7135721,7992564,7498195,8118649,8054392,8351312,7607701,7109081,6751777,6788962,6734247,8786900,8513350,7872716,10027693,6305715,6846380,6284792,6201544,7677744,8823072,7813285,9715751,7082776
2021-11-12T04:35,7672496,9379080,6951556,6744636,7047245,8240760,8134753,8882921,8656392,6794794,8759696,6473970,7986475,6982100,5931288,7913816,7673971,8196111,8942474,6359262,7912926,5391125,5334310,7438112,8935369,9529301,8262832,6947070,8418518,9119270,5936923,9108117,7579473,6263825,4862940
2021-11-12T04:40,7424297,7056996,7494873,6686397,7550447,6216028,5881076,8033313,8435715,8990123,7870109,8790530,7016551,7179690,6672482,7348703,7183226,6816562,7412167,7321223,5480876,6885189,7741438,7303511,8185873,10329214,5796441,6900875,8660608,7845350,7842875,6289160,6133633,6782740,6827048
2021-11-12T04:45,9098874,6560914,6683025,6598245,5406193,7876963,7654934,7257919,6671230,9081144,8192910,7156554,9106006,9332988,6000041,7588020,7571032,8577272,7570188,7234815,8488110,7409238,6957932,6876907,7163454,8402960,6161780,7307966,6695392,7982651,11345169,8389958,6481977,7293474,7933315
2021-11-12T04:50,7569424,6887676,6049705,6556491,5974483,6784554,7447596,8571330,8852329,8576809,6789827,6634732,6793306,5418802,7338510,6723187,6098061,7142736,8369034,7656939,7624900,7466316,6750666,6332956,6614884,7885131,9826530,5865764,8220296,6024703,6843417,6175617,7722716,7144183,6779113
2021-11-12T04:55,7424469,7614708,7580152,7083468,9304535,6251794,5358937,7687551,6624490,6165704,6495804,6942848,6245673,7828566,6962025,7138170,6076176,6163182,7399741,6753319,6455484,8936312,7084737,8159733,7384713,8619066,7622447,9130560,6731747,6005745,9252913,8391291,8069664,7950649,6464314
2021-11-12T05:00,5931781,7272681,8611812,7206666,6938014,7102600,6439352,8695050,5870767,6247089,6246849,8679524,5159507,8532223,7439429,6789280,7171306,8417080,9148601,7028643,7170490,7843824,6995525,6754210,8777372,8988319,8711414,7410111,7496168,6497157,5507154,7070236,7111876,8180230,7998289
2021-11-12T05:05,6839152,7777649,7317298,6120656,8357136,7392768,7385974,8125080,6880599,7031147,7604010,7319649,8495533,7049918,8655759,8802270,6675124,7134674,7229241,6702269,6581083,10081629,7410572,7204943,7352097,8821604,5978132,7415670,7571531,6546797,7158031,8604700,8849667,6085493,6267445
2021-11-12T05:10,7197627,9291562,7058091,6837862,6856994,9072262,7412764,7867983,8644671,7438990,7973479,6345658,8015489,6483427,7149440,7452045,6893311,7307117,6524860,9009691,8131584,6527552,8623557,6442372,7122249,7438781,7170002,5614962,6922422,6357115,8938200,7023251,7708511,7794235,5196246
2021-11-12T05:15,6351878,7595813,6951539,6669510,7191201,6940125,8421796,9400981,5815240,7514178,7927195,6751422,8206787,8696750,7589599,8653520,6318731,7690602,7331014,8332807,6786612,5285019,6078531,8190722,5848824,5772231,7765033,7149690,9597039,6470153,8016036,5420762,7464682,6058430,5695989
2021-11-12T05:20,5639904,4754391,8393072,9031883,5354325,7532463,6152529,7850666,8975854,7052966,6770422,6198172,8164950,6884643,6789190,9047412,7397693,8767295,8635561,6856380,7752564,9365478,6530922,7700387,7770756,7941263,6935753,6834422,8278183,8847868,7633231,7927227,8482270,8255784,7213084
2021-11-12T05:25,8023967,6871839,6773467,7387208,6380783,8266495,4892200,7984807,7308002,10026560,6504250,8549057,5637535,8001896,8381349,6958341,6762621,7465805,7607496,10432294,6651951,7172881,7473765,6612040,7238265,8968725,6349240,5905451,7915642,7539282,6966787,6574015,7233610,9675867,6655485
2021-11-12T05:30,5794149,8646257,6411580,7477745,5621603,6416543,6970254,9831488,6207042,9470075,8842976,6263533,5737113,6694652,6692176,6591052,7471625,7521032,9474163,7160862,6484355,5738327,8652297,6707124,6868677,8087220,6906048,7709765,7601662,7216663,5768312,8034114,6474855,6642152,7393403
2021-11-12T05:35,7384058,8361552,8590438,6688724,6430207,8294339,8426431,7724458,6922738,6061042,8808527,8341776,7513494,9288035,9524562,7172486,7693959,6381345,9024948,8285220,7463410,4814508,7650075,8062936,6432631,7754513,7184768,5277168,6876558,8526634,9124336,6595923,6550251,7019343,7617476
2021-11-12T05:40,6978898,8305772,7818525,7131911,6625453,5704132,7164485,7986890,7810078,7531382,7439592,6696529,6658496,7849816,7749662,7940376,6108453,6665065,7466556,7138815,7851238,8423977,8240148,6104034,7709779,9091023,6730571,7593580,7845439,7578939,7023183,6585669,8357875,7194734,5727805
2021-11-12T05:45,5822169,6074404,7420909,6326378,8554794,7558942,6803772,7381970,6270000,7634991,7988992,6311942,7956598,6814477,7841824,7084665,7934423,8536752,6753293,6677376,7370489,8480010,7653685,8833521,6212705,7570714,8707441,8066902,9619132,7342819,8155601,7431926,9208184,7446350,5924569
2021-11-12T05:50,6837087,7111181,6866712,8002209,6133442,6738815,6435380,8432435,7265924,10059695,7962937,8063018,5617027,7384103,8539381,10062126,8892253,7028524,9244819,8397474,6849796,9662889,7805401,5960193,7013424,9420696,8799505,7462010,8269724,7044078,7770606,8171258,7903607,7673728,6382587
2021-11-12T05:55,8087467,7058805,7566206,8004742,7189012,7185990,8253207,8142310,7483839,7146821,5945889,5617429,7541741,7689865,8951783,7257463,7237442,6597243,6710759,6837009,9063657,9180994,6923367,6416754,6485504,6723301,6809645,8671848,7250272,8453003,5447522,8000838,5857351,6922498,9757610
2021-11-12T06:00,6199446,7284366,5806231,6424100,8062805,8091405,6597945,7085715,8051970,7830974,6768037,8411090,8016641,7219795,7534566,7981131,7745999,5621041,8194563,6806594,7029054,7780313,4971169,8080414,6858665,8175582,6455364,6294814,6667081,8490717,7404527,7276449,6859413,7446213,6918934
2021-11-12T06:05,6539169,6544069,6563088,7143098,6099453,6116208,8322898,5612505,6317676,6701362,7150503,6306064,8156132,8606684,6117966,8581488,8342759,7292876,6596597,7328864,5579839,7342234,6974176,5450350,8250391,6821442,5179868,6285046,8382051,7757249,5947783,7411223,7168413,6872777,6867824
2021-11-12T06:10,8135087,7469820,7023497,7846471,8543493,6282131,7856614,7956388,7086262,6529250,6561782,8081825,6276326,8559806,5570611,7825201,7802788,7235373,8276782,7031901,8822368,9741822,6736617,6105126,7301606,6534731,6566706,7401139,7780427,4923950,8400634,7409306,5481909,7960141,7051173
2021-11-12T06:15,7741928,6229350,7117136,6979623,7305276,6205972,6790411,6818301,6290944,7585293,7940077,7760306,6351106,8482547,6926949,6952697,5261655,7105151,8666759,7008349,7231758,7457860,6957808,7579726,6898848,7391132,6775955,7751029,6839538,6001452,5407244,7817246,6730430,8048866,7356373
2021-11-12T06:20,6282093,7061432,7854745,7492394,7542403,8088624,7250753,8032675,8341550,6689539,8698996,9361276,6419568,7661609,7825669,7661382,7184045,6021914,6104511,7092432,8620963,7962408,6431560,6189380,7687969,7103995,7557284,7337275,5834667,6776403,8807435,7690445,5930010,5338615,9310501
2021-11-12T06:25,6586003,6857047,7483362,6474415,7570330,7552680,6793604,6358355,8015737,9330948,6750204,5046341,6510105,6367378,6994422,9644737,7928002,10302556,7484848,7112479,8146612,6708954,8110403,6916525,5665669,6182540,10364306,6990357,6761004,6807908,6912513,6055999,10977163,7743103,5744266
2021-11-12T06:30,4627633,6947850,8110878,9164299,7061896,6688867,7471129,7438853,8500967,5424434,8079865,8466117,6756796,6946944,6979521,9608375,6851266,8545666,6192604,7995323,7600441,8576314,7856567,6378335,6080750,8136789,7634278,7934027,7214138,9712866,8541084,6786896,8077595,7095696,7676383
2021-11-12T06:35,7613872,6774859,7626632,7347827,9170218,5799227,7489899,7779466,6961940,9993970,7036809,8547870,8766766,7947781,8320995,8313707,8197998,6447210,6608155,6029303,7710617,7229799,6978148,7385574,6176297,8372474,7166399,7372338,6616285,8537615,7109138,7054759,9611645,9341587,7383269
2021-11-12T06:40,6308006,8617655,5901280,5197687,6515816,8953289,7582237,7864629,6510138,6781396,7539349,7324499,7872212,7529849,7879335,7366483,7031834,7290573,6650804,5752162,7302395,6701811,9211655,6311456,8703072,8492751,7170527,6852118,7659150,5925048,8438187,7252732,8612063,7769162,8712868
2021-11-12T06:45,6098834,5222259,7456020,5236340,8957414,6117038,7981579,8991670,7964848,7121896,6799315,6074820,8603546,6933681,6549482,7229686,6378334,7938861,7860975,7673259,6720492,8066381,7814465,6980170,8471153,8154828,7260652,7500808,7690606,6334251,8622900,7391686,7439824,7999425,8288341
2021-11-12T06:50,8512894,7856691,6156548,8796490,6951675,6837276,7876831,6148039,6827879,8484036,7454045,6942542,7366853,7212305,7222766,7023020,8281420,5155093,6971085,5794248,6664355,9036718,5394518,6296508,8741824,7493072,6479913,7525745,6639556,5884013,7922932,6719139,8059333,6172770,8327273
2021-11-12T06:55,5456443,5863299,7209896,8750727,7689762,6591529,5435253,7370161,5184175,7353776,6331673,7342037,6542625,8286412,6587708,7019477,8136938,6409221,9020159,8539192,6296739,6564851,8450447,8746837,4679272,7054975,6958270,6432332,5022210,6910532,8052206,8675847,8975671,7260973,7602244
2021-11-12T07:00,8368683,8057250,8330810,7821488,9388921,8520886,6728106,7748660,7832943,7088001,6144022,6308567,8661400,8694343,6800827,9884282,7351935,7409513,6367756,8103826,8600925,7342221,7138935,6434610,6078795,8069043,6622828,9191248,7436861,7268187,6845936,6252402,5846538,8664462,7559656
2021-11-12T07:05,8068552,5154082,9128044,6894220,7843298,6426133,8727996,7547305,8400637,6666417,7584795,6402438,8943975,6877172,7775166,6909458,7962191,8587048,8438965,7391916,6855465,8971391,6572795,6526397,6899721,8631786,6756859,7868392,6561232,6536670,7860980,7585846,5947556,7973257,7011802
2021-11-12T07:10,7574572,7131390,7775488,9474376,8146298,7859328,7067334,7344075,7912353,7768056,6729738,6237840,6244489,6743275,8715293,8835354,6884730,7544448,7814961,5756186,8664428,7710640,7630796,6339992,7097777,5875070,7484252,5995415,8357098,8631653,7015108,8038965,6063620,7333673,8586598
2021-11-12T07:15,8068605,6616143,8896458,6557884,6088043,7396650,7971139,6204204,6945084,6047577,7347931,7578763,9468439,7076084,7116843,6625981,9049806,6572531,7620968,8369620,8481178,5368437,7734438,8202981,5461089,7595194,7722946,6227527,7748337,5554096,7875818,8258121,8876675,8247776,8037225
2021-11-12T07:20,9196783,6698308,7445283,9183886,6761175,7914663,8742975,7136196,7507339,5545981,7497240,6048447,6926020,6569766,6676756,7791532,9233162,6046231,6695517,7509347,8778835,8628086,7666950,6117083,8954422,6987527,5983673,8267588,9363782,9834062,6824762,6554553,6282819,7200764,7381776
