mtime,AB,AM,AO,AU,BT,BY,CV,D,EH,EX,F,FT,FZ,GI,GT,HK,HT,HY,IK,JT,K,KN,KR,KT,LM,LP,MP,NR,NV,PU,RS,ST,TW,U,WX
2021-11-16T14:50,8061143,5645652,7153951,7648690,6619051,7674648,8075951,6705347,6735209,5997207,8514770,7888756,8593053,7562754,6876250,6568059,6303218,6523680,8086034,8191446,6217880,7587061,5262622,7979270,7636830,8887489,8566644,7027432,6352652,6789516,7176426,7280599,6289085,7274301,5875739
2021-11-16T14:55,7735774,8306126,8084559,6249228,7734680,8615309,7615490,6898706,7132407,6333694,6550831,6417854,6139873,9115028,7590895,9359654,7478033,7820156,6694448,6391938,6972516,8459691,7492473,6286143,7475497,6795451,8257527,4794584,5795876,7663886,6970860,7727568,9259569,7162490,6188532
2021-11-16T15:00,6454620,7163124,4368219,8303125,7888220,6701460,6041885,7848607,6850045,6139914,9287273,7774397,6877328,6179735,7794604,8051856,7713346,7872388,8338776,5967277,7533783,6872580,6839308,7160508,7173165,7715940,8728753,7974485,7854466,8199849,6868336,10047890,6651733,6662904,6914222
2021-11-16T15:05,7578918,7595862,8824446,7120298,7283895,8655762,7391289,6615180,10540921,8324902,9445887,8496360,7839075,7181984,7458826,7710741,8007002,9039093,9215176,7153602,8078698,6691660,7085058,8273377,7560344,7647276,8498069,6800664,7990095,8110429,6531066,6772685,7803350,6566499,7225142
2021-11-16T15:10,7539581,7518123,6365222,8181328,6945236,6356435,5485727,5849737,6537633,9761810,6909949,6170959,7250991,8886909,7219544,7282840,7614747,6708428,8391395,7318537,6292269,7138356,9510568,7265148,8753262,7680132,7286817,7673009,6564895,7903896,6672428,7751628,7030277,8812658,6998852
2021-11-16T15:15,7070287,7844874,7744684,6894546,5357745,5615620,7533753,8744126,7266810,6970229,7197786,7294321,7234286,6979522,7692744,7182213,7113385,6924736,6827121,8823931,7667300,6761882,8266245,9248619,7584327,7815244,6882497,7312484,6439882,8117372,7486754,7165308,6046339,5757537,4802387
2021-11-16T15:20,6326978,4939768,10015037,7824561,6311017,7237810,7823997,8224097,7215607,9092375,7783837,7488506,6548527,4972762,6873912,7478551,8633278,7137292,7184683,7848795,9047381,7208714,6192752,7200305,5265071,7797091,6491316,6100453,7248611,6873646,7825706,8272134,8918143,5778547,6440587
2021-11-16T15:25,7434077,7607023,7652475,6227571,7327977,8506038,8363250,8362851,7315831,9561793,5673983,7111701,7970412,5832951,7066653,7613767,6097829,5689992,6413961,8119145,6615509,5798788,7865816,9360546,8085747,8631165,6722339,6771564,7550864,8545708,8018166,7178677,6093107,7804067,7102272
2021-11-16T15:30,6027733,6335109,7546079,9159971,6898126,9098234,5940820,4914682,7009480,9233757,6611843,7402516,8575644,7255824,8089487,6315832,7663223,7275238,8321991,7636301,4528335,7798092,5190720,6249842,6124556,7868283,7739828,5893829,5643372,6116247,6853041,6599978,7483711,7998951,7455663
2021-11-16T15:35,8693398,6722024,5615104,8602144,7323454,5672003,7229260,6610830,7404660,7428008,6618452,7622039,8830283,6467072,6718058,8213592,9131933,5501343,5728935,7551792,7657510,5963465,6196826,6674262,6651025,6426678,8780094,6233806,7473284,6926712,6351566,6423886,6787368,9539087,9526370
2021-11-16T15:40,7321580,8115797,8039662,9359404,6919815,7540387,7270034,7644565,7149973,5460748,6244319,8827874,7369415,8057701,7982430,5655831,5556161,7101115,6368542,8480566,7471522,6696943,8262372,7134723,8004179,6939898,6868530,8301230,7155752,5408337,8083412,6733685,7572097,5367634,6838318
2021-11-16T15:45,8334140,6393919,6841196,6042259,7259868,6703160,7286370,7553509,7745370,7680220,7606121,9715233,8261147,6770571,7170070,7472641,6834803,7499257,6915328,6987183,7028958,7421611,7997423,6752437,7040333,8876643,7988051,7539760,6876966,7341128,6402701,8052332,8144581,6778745,7592243
2021-11-16T15:50,7291222,5547409,8179397,9185315,7318962,5795695,7492339,5973456,7299180,6948343,7206030,7089130,5636836,9003961,8014166,7212850,6222184,9403746,8541881,8262726,8055844,5373122,8803536,7112882,7521376,9323117,8377231,6838828,6792908,7645697,7643064,7493384,7368205,6956927,7291541
2021-11-16T15:55,7355101,8533646,7581928,8169089,5733280,8604479,8196629,6558411,7904731,8578432,7142013,7198057,5457865,8441592,5523224,7415244,7718137,8266566,6959582,8487076,7463695,4856722,6714717,7039483,7974036,6545760,7405684,6484951,7423218,6139856,6553175,8545888,7340389,7347221,6845377
2021-11-16T16:00,6869489,8318158,7213439,6201657,7331834,6529541,10047652,5712044,8796117,6651559,8126508,6814538,7055323,6925596,7708946,6330463,6502512,9219679,10197810,5007750,6938715,7677606,8231071,7002671,9050591,6037110,9452869,7207637,7185734,6480876,7369495,8203617,7241208,6778978,6820477
2021-11-16T16:05,7052779,5192027,7137716,7892467,8473916,9126894,6593626,7341871,6114057,6427188,6766942,8099301,6337614,7969997,6314472,7601338,7943046,7755043,8984394,8497335,8072751,8594064,8231960,8040406,6506029,6726669,5765047,6820592,7866337,6088502,7066150,9190519,9025185,6401627,6810083
2021-11-16T16:10,5761579,7508374,6708118,5991820,6208753,7045761,7631874,6000398,8822094,7178194,8022591,8647403,6399843,7604134,6874571,6060966,7274311,6055657,6848828,8126271,4963521,6596314,5724393,7050044,7162661,7340746,6067977,7821520,7847598,5798856,9228662,5985550,8218380,8218322,7071843
2021-11-16T16:15,8422139,7706727,8489066,9376163,6316625,6895925,8008613,8776397,6898298,6530838,6521620,9243016,6760173,8256412,7617959,6699022,6140796,7379999,7368011,6911824,6295105,7385066,6607458,6416160,5837245,4826323,7971918,7442080,8564796,6520592,6753922,8501414,6649077,6978081,8363233
2021-11-16T16:20,7383583,11107670,8442266,8927698,7377487,8449787,8062691,7557154,9092142,6626693,8318019,6277792,7184235,8093423,7204735,8521229,7372244,6777679,6405022,8028462,8165187,7960658,5575178,7873090,7591984,5541713,6773338,7185413,6857495,6659706,7628204,8932127,7996577,6268138,9021621
2021-11-16T16:25,6120954,7006652,7677180,6466652,8225717,7312120,6356919,5972544,6042424,6253885,7990544,8567990,9832477,7108222,8612363,7583723,7991672,6411731,6917785,6017766,7543941,8103464,7694005,6496589,7436932,5960804,6504168,9188041,6403616,8002947,6431915,7030366,8332537,6612148,6848187
2021-11-16T16:30,7088782,7253399,9416387,7836941,7019523,5777117,7778215,6390789,7248602,6888787,8015784,8138558,8200512,5902264,8547885,6008035,6844720,7510980,9233808,8380376,6829944,9130692,7625377,6976335,8349395,6840747,6457643,6182305,6234847,7822454,6595718,8018455,8282100,6292283,5512562
2021-11-16T16:35,7067798,7322767,7682548,8052124,6204130,6731261,6633756,6907324,5589691,8561784,5490246,6619617,6258893,8344694,9709685,6574154,5856966,10209457,6865799,7416152,8138660,8974936,6498243,8505361,9492414,7390899,6873267,5876354,5644340,7716778,6093606,6847874,7695145,8087340,5083275
2021-11-16T16:40,7167228,8235178,6398741,7847858,6113466,6582881,5542549,7843616,8770437,7353339,6479034,7545765,8257438,6134949,6044638,9522283,8462157,6418271,6138100,9745018,6954429,7253989,6787922,6526962,8214125,8055647,7980907,6905544,7484646,6754976,6097810,6953343,9683375,7578307,7710641
2021-11-16T16:45,6237173,6843880,6659899,6914900,5914160,7167780,8189053,6047128,6588471,9073696,6870609,7770163,7991773,6556234,8301667,8279256,7843975,8797773,7655993,10003508,8382935,6289124,6851929,7087778,7888415,7078631,7923276,7444988,7048351,7362168,6369477,6258437,9125641,8764438,6467281
2021-11-16T16:50,6157421,8637713,8961948,8277104,5603190,7281330,6983214,8760541,7421578,7437182,5645575,8748077,7398611,8165994,7100027,5516816,7132177,6977811,8401406,7844255,7530759,7557608,7661563,6546519,6379583,8458414,7060142,7197896,7294850,8053346,5498477,7579810,7247316,7008011,7685584
2021-11-16T16:55,7789482,7683779,7257118,7420214,7303253,7021530,8151072,8579844,7416093,5813712,6769112,6677441,9574316,6885564,7314547,5641864,6781526,7060210,6621853,6205780,7582693,8247395,8266007,8844919,6347995,7345427,6423724,6776592,7097207,7143846,7998187,6666741,7304790,6162543,7184355
2021-11-16T17:00,5957466,7747619,6810595,7826600,5890094,6787642,6105698,7154138,9010344,6133854,8975689,6928624,5809002,6613334,7709559,6415090,5659038,7205010,6799916,8155400,7727212,5693311,6317610,5424791,6290902,8701473,7282009,5283425,10447538,5945990,6380749,8266609,7893234,7778117,7909528
2021-11-16T17:05,7498045,6737200,6378061,6482558,7194609,7477098,7254125,8010186,8712447,5577712,5618567,5766405,6180704,9576240,5888779,6051095,6083007,7753564,6937895,7106090,6531335,8231557,4864442,8680354,7622617,7449782,6728828,8070631,6901831,7621101,6000011,6874869,7038443,6291316,8583602
2021-11-16T17:10,7994740,6753466,7409202,7700322,6947295,7009939,6619198,8486385,7054258,8562837,8170330,7455296,7801397,8040284,8660326,6137681,6130678,8399610,8068022,6500525,9259898,7042924,7014206,7851457,8263693,7308552,7889547,6324337,8272768,7229616,7912623,7124869,9264481,7684929,5527670
2021-11-16T17:15,6602774,6895428,6664157,7889316,7902681,7749794,6907886,7690675,8044841,6955773,7022412,7502907,6576363,6749593,7449112,6647603,7086635,5926066,8214849,7213246,7277748,7211705,6688847,6426623,7472458,6610398,6851456,8181254,7462454,7579469,9107587,6838551,8359983,6644556,7192345
2021-11-16T17:20,6900306,6053158,9569925,8385118,6330806,6859808,6470229,6171884,7556124,8199679,7763815,9286777,7022380,8805600,6578226,7190674,8094396,8314881,6680677,8139387,8487106,7878709,8822677,5936348,7591970,7196679,7388291,8841109,7356839,6426632,6216704,7499469,7631237,7492351,6982353
2021-11-16T17:25,7742828,7335937,9664830,8375691,7107699,6591937,5979208,7600369,6668661,5031845,7624610,8358338,6271128,7599301,8113877,6712782,8091832,7751593,7353524,7516092,7110615,6793362,7748607,7445614,7237523,7862152,7961026,8025612,6705046,6556292,6446034,5051270,6861868,6763878,7414647
2021-11-16T17:30,6478361,5373195,5875963,7678022,8604866,6213277,8878068,6538998,7414703,7404276,7106657,5541520,7325587,8544628,8182182,5420621,6042502,7173617,6841715,7251533,7509412,6427938,7351003,7667228,6883936,6704933,8109337,7146194,6926905,6376417,8094315,5001682,6241087,9532306,7743141
2021-11-16T17:35,7696398,8443910,7952265,7558592,6623293,8938498,7874004,8354811,6758388,5994459,7321847,7070782,6710793,8735549,8180190,6941799,7145169,7859141,8214949,7613984,7720224,8131107,7942648,7552175,8033837,6426842,6828556,7367595,8380095,6791320,8152227,8164414,8116210,8005327,8755285
2021-11-16T17:40,6923241,8674018,6912724,5608289,6332134,7613560,9209011,7291354,5319863,6239754,8431037,8398473,6572815,6259768,8390347,7351211,7543279,6645467,8257147,6589826,8232100,9571051,6165485,6589505,6267299,7831838,7570488,7952107,7725129,6265690,9189213,7395583,8646553,6240252,7819807
2021-11-16T17:45,8429840,7520631,5760291,7039217,7313708,6251973,6884202,8340819,7803274,5441307,7863449,5637829,6942756,8057543,6404089,7454004,8255833,6676963,6362297,7241648,6343940,9830453,7693585,7249248,6987823,7272881,6784008,7526617,8440699,6379966,6310246,7672802,9665425,7802499,7273071
2021-11-16T17:50,7045073,8855072,7469870,8492264,8432563,8480101,6945999,7722207,7559751,8518867,8186312,9172638,6074226,5986292,7146212,7428355,6558749,7567139,7267031,7149913,7719390,7009276,8312528,7753799,6820009,7677848,6993635,6462388,6225820,7991696,8952835,6411961,8038001,6025646,9313369
2021-11-16T17:55,6459074,6217102,7647467,6773498,6462362,7639327,7673668,5880628,7169569,7381121,6508313,9242749,7594139,7635468,6951591,7595716,7077815,5861765,7581325,9273781,8652138,8529991,7664582,5518878,6420537,8257576,7277852,6695055,7547301,6814863,6580842,8788129,6118745,7162668,7231126
2021-11-16T18:00,5853127,7199942,6454761,8140314,7693215,8419953,7475860,8467135,7466556,5850434,7611414,7479033,5257567,7527284,7511159,6820641,8199471,7485685,8295376,7871699,6894190,5696013,8332558,6878460,9605783,8029300,9186375,8320517,9309534,8370461,7706054,7533396,7535889,8126379,6322684
2021-11-16T18:05,8438566,8441946,8224597,7399066,4692956,6924059,7297772,6828486,6393774,6670354,10517157,7340978,7140678,6881053,6835314,8094301,7227058,6763528,5384628,5300074,4799820,7162592,6917569,6492463,5273515,7668733,7532612,7321017,6799576,7265929,8846681,7325949,6238085,7547453,7305457
2021-11-16T18:10,5973181,7536005,7363159,7657846,6338065,5874216,8319940,8895321,7813525,7925177,6208520,9280871,8506483,6082077,8278821,6332435,5737294,8259847,7186602,6564144,7115965,8189226,8828357,6727637,7540985,5948959,8303684,8633490,7346849,7403093,8949470,7749741,6610474,8129771,7048702
2021-11-16T18:15,7419740,6939299,7291153,7892548,7930630,7937604,6197481,5530659,9804218,8571784,7772891,7943561,6515168,8049333,9163466,5908769,7891632,7356876,9778118,7285129,7770656,6437995,7356100,5737017,7352809,7851976,8187492,6965834,7460252,6828068,6628776,5697743,6867644,8037461,8714743
2021-11-16T18:20,7910327,5669323,7728882,6770049,8402186,7297911,7143951,5683158,7580294,9223220,6264645,5816311,8217826,6632358,9389538,7938307,7081680,8052381,7184243,7684982,7365759,5487532,6906157,9520719,6465760,7995784,6804767,7694028,7755157,6879115,6814729,7742994,7771004,5120007,9303119
2021-11-16T18:25,8687319,7639214,8975159,8377253,7377433,7310786,7375674,7944302,6929618,8782506,7555476,4119434,7798456,9436589,7363320,7735863,6970545,8649502,7387623,5014268,7776210,8072338,6925809,6577884,9250082,6029389,8177472,9148351,8059940,5511313,7569782,8221165,8378973,7199918,6994959
2021-11-16T18:30,7243606,7982518,5868478,9590892,9325381,6067179,7265341,8611323,8094321,7367088,6162655,7556785,7932830,10064978,8961138,8971511,8593767,5466843,8322853,8114271,10095209,6063358,8666201,6829835,7695162,6288569,5431400,6018392,9860534,8018796,7864728,7429732,8404235,8103197,7981682
2021-11-16T18:35,6727438,6639936,6788571,5496010,8857030,6991346,4966082,5968376,6807016,7578874,6560569,6955582,8377106,8409909,6719029,5950770,9784163,7244351,8112494,8638023,7870790,7996009,8671578,8386411,8939078,8470870,5702308,6798356,7524341,7757366,7578807,6197402,7271441,6573971,7748890
2021-11-16T18:40,5846614,9768027,8605837,6793375,6335550,8039445,6715103,6914574,6794397,7349996,6996953,6493584,6107302,7610902,6899679,6393897,8674878,7457683,9792523,6873289,7779695,9086531,8467116,7760297,8199819,8860156,7240761,7592695,8122601,6639575,7455727,8574086,9083231,6614809,6023355
2021-11-16T18:45,7336791,6654610,6136729,7570937,8409413,7932159,7909199,6475097,6427437,6269863,9217435,12195018,7825118,6953671,8444320,5426763,6983311,8691396,8077776,6693091,7112119,7208725,7401730,5198754,6029516,7589385,6432732,7994486,7789044,6026438,8317739,7892262,8274157,6687044,6877009
2021-11-16T18:50,7291376,7639905,8000988,7496796,5836096,5441781,6586901,8124771,8419967,8352636,7462546,7597335,6463634,8366379,6645690,7818473,7899548,6750096,7698695,6848492,6601476,6113400,6149224,8333274,8714417,6563029,7823063,8448176,6069780,10045950,6575507,6234488,6925495,5239031,9926743
2021-11-16T18:55,5414979,7908143,8699214,7829876,8454171,7323782,5281652,7265824,7264149,9734916,7718505,9166980,8245332,7012474,6440250,7161033,8348168,8941928,8685458,7250931,8166085,7437308,7905336,8172267,6712483,6841711,6389869,7550561,8005551,7432655,6817376,5749986,6520697,7539355,5825782
2021-11-16T19:00,8597276,6529011,8563143,9316080,4549026,6598491,6496417,8447152,7363259,8551623,7648869,7313768,7736769,6843856,5706229,7816981,6712782,9350277,7324012,9309887,8512725,7860856,5272219,8347213,9260194,7107590,7950883,8257457,7010396,6928074,7927375,6479283,6500652,6931504,6889561
2021-11-16T19:05,6015188,7712334,7073316,6032088,7796325,7125384,8296587,6380983,8126521,6959473,8593229,6930515,8377580,7506658,7734683,6967023,6848046,6736328,6824220,6186886,5396265,7858805,7745263,8593678,7288889,6956828,9537905,8481913,8846935,7694718,8643259,7044407,7011591,9899758,6324162
2021-11-16T19:10,7206492,6723921,6518009,6148848,8117072,6821196,8284070,7130451,7895704,6331329,7466075,8116141,7615250,7703767,8209943,7418210,7833733,7017175,8513330,7412525,7111507,6396777,8252579,6166407,6960797,6276148,7260126,6591967,7530970,6123807,9213770,7053683,6892540,7591720,6414413
2021-11-16T19:15,6383435,8603976,8385729,6518299,8750198,6870184,7617300,5801061,7334033,6841797,7512666,6633986,7590579,6397568,6576044,5962548,6525927,5624930,5632229,7127972,5655068,6403361,8956064,7548896,6854687,8498156,8804293,7591715,8110841,7789651,6543541,6920772,8643667,5978106,6288158
2021-11-16T19:20,7411336,7535509,7648319,8197043,5687553,5179365,7968403,7288688,7826444,5890364,7404554,5999291,6301091,7530681,7455310,6454630,7375900,7618810,8348703,6950725,8774853,6985224,8984962,8061082,7143636,7196160,9905238,8437073,7643148,7157661,8520126,5769198,7299110,6135591,7956022
2021-11-16T19:25,7386937,6746845,6618083,7162134,7883337,4225759,8135993,8086456,9068463,6768566,5200591,7722175,7533368,6114595,6576912,7461540,6662788,8328488,7918476,4670187,6327056,6090907,7379957,7089564,8530220,7299877,6372243,8287444,8346151,7744652,7304837,11276472,9290914,7091837,6330756
2021-11-16T19:30,8111860,6904539,7939115,8016598,8559094,7938903,8526920,6149263,9025669,7807370,6850852,7113231,8707269,6984000,5744796,7598705,6363542,6718136,7771421,7348481,6228638,8865470,8798996,7171281,5800835,5391508,7034339,7580530,5701120,6404184,7497306,6218782,7225846,7156599,7798864
2021-11-16T19:35,8392740,7244906,7661871,5770659,6367241,8460739,7097754,8740635,6857228,8447841,7269290,6080433,7251706,8948221,6691030,7847914,6901994,6780088,7188529,7329054,7337854,8072846,7859125,6908079,6521980,7543826,6584518,8251804,7334823,7083028,6785609,8284641,6943007,6636036,8095987
2021-11-16T19:40,6276804,5767297,7529523,7312671,7547848,6652320,7726125,8516249,5124199,7934693,6060012,7261117,6189523,6796682,7288368,7221460,8090108,9069038,7020407,7758376,8055290,7590704,9609881,7403236,6704937,6224724,7180115,8455799,7574426,7249942,8201512,7610503,6814454,6720401,8249530
2021-11-16T19:45,9243675,8918131,6935063,7916842,7914723,8285095,9269870,6983374,7669537,7312282,7822599,7759350,5861582,8131234,6091343,7648808,9061937,7891774,9607090,6790357,7531971,8037782,8433962,4947577,10060552,6671260,9058397,7253273,6115551,6378858,8941088,8167065,7623870,8173404,4287132
